titulo, link, fecha
Córdova-Cadena - Revista Médica del IMSS,http://revistamedica.imss.gob.mx/editorial/index.php/revista_medica/rt/printerFriendly/42/336,12 mar. 2014 —
Ratifican Chevrolet y Fundación Cimab alianza contra cáncer ...,https://www.gmchina.com/media/mx/es/chevrolet/home.detail.html/content/Pages/news/mx/es/2014/Oct/1007-cancer.html,7 oct. 2014 —
Salud de Tlaxcala,https://www.saludtlax.gob.mx/index.php/component/content/article/8-noticias/152-inicia-sesa-acciones-contra-lucha-del-cancer-de-mama,22 jun. 2014 —
Todo lo que necesitas saber sobre el cáncer de mama ...,https://espaciosaludable.com/todo-lo-que-siempre-quisiste-saber-sobre-el-cancer-de-mama-y-no-te-atreviste-a-preguntar/,9 sep. 2014 —
¿La obesidad y el cáncer de mama están relacionados?,https://www.elfinanciero.com.mx/blogs/alimentate-de-informacion-1/la-obesidad-y-el-cancer-de-mama-estan-relacionados.html,27 feb. 2014 —
El costo de la reconstrucción después del cáncer de mama,https://expansion.mx/mi-dinero/2014/10/07/los-gastos-mas-alla-del-tratamiento-de-cancer-de-mama,8 oct. 2014 —
Patrones de comportamiento para la detección de CA ...,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-70632014000300005,por T Jacobo-Galindo · 2014 · Mencionado por 5 —
Redalyc.CÁNCER DE MAMA METASTÁSICO A COROIDES.,https://www.redalyc.org/pdf/3757/375740255005.pdf,por JGL Añez · 2014 · Mencionado por 2 —
Ratifican Chevrolet y Fundación Cimab alianza contra cáncer ...,https://media.gm.com/media/mx/es/gm/news.detail.html/content/Pages/news/mx/es/2014/Oct/1007-cancer.html,7 oct. 2014 —
AXA Seguros se suma a la lucha contra el cáncer de mama ...,https://www.eleconomista.com.mx/sectorfinanciero/AXA-Seguros-se-suma-a-la-lucha-contra-el-cancer-de-mama-20141015-0140.html,15 oct. 2014 —
Redalyc.CÁNCER DE MAMA METASTÁSICO A COROIDES.,http://www.redalyc.org/pdf/3757/375740255005.pdf,por JGL Añez · 2014 · Mencionado por 2 —
Centro de Imagen Diagnóstica de Mama - Hospital Zambrano ...,https://www.cmzh.com.mx/servicios-y-especialidades/cancer-de-mama/centro-de-imagen-diagnostica-de-mama.aspx,28 may. 2014 —
5 seguros que cubren el cáncer de mama - Expansión,https://expansion.mx/mi-dinero/2014/10/17/que-seguro-cubre-el-cancer-de-mama,20 oct. 2014 —
protocolo UV - Universidad Veracruzana,https://www.uv.mx/blogs/favem2014/files/2014/06/wolfang.pdf,por WAG Tapia —
Cáncer de mama: detección y tratamiento son claves ...,https://www.clikisalud.net/cancer-de-mama-deteccion-y-tratamiento-oportuno-son-claves/,21 oct. 2014 —
45 ideas de Cáncer Mama | cancer de mama| lucha contra el ...,https://www.pinterest.com.mx/chispaleon/c%C3%A1ncer-mama/,19 oct. 2014 —
Octubre| Mes de la Lucha Contra el Cáncer de Mama ...,https://www.gob.mx/epn/es/articulos/octubre-mes-de-la-lucha-contra-el-cancer-de-mama,1 oct. 2014 —
El IMSS se pinta de rosa en el mes de la lucha contra el ...,http://www.imss.gob.mx/prensa/archivo/201410/061,3 nov. 2014 —
programa de atención integral de cáncer de mama - Sistema ...,http://www.sideso.cdmx.gob.mx/documentos/2014/evaluaciones/secretarias/salud/EVALUACION%20CANCER%20DE%20MAMA.doc,10 jun. 2014 —
Querci della Rovere - Cáncer de Mama,https://marbanlibros.mx/ginecologia-y-obstetricia/1531-querci-della-rovere-cancer-de-mama-9788416042104.html,20 may. 2014 —
Y tú| ¿cómo compartes el mensaje de prevención ...,https://espaciosaludable.com/prevenir-cancer-de-mama-tarea-de-todos/,12 sep. 2014 —
triptico CAMA - Salud,http://cnegsr.salud.gob.mx/contenidos/descargas/cama/Octubre/DipticoCAMU.pdf,30 jul. 2014 —
Prevención y Control del Cáncer de la Mujer - Centro ...,http://cnegsr.salud.gob.mx/contenidos/descargas/cama/PrevencionyControldelCancerdelaMujer_2013_2018.pdf,por P Sectorial —
Pin en October :::Pink Month::: Lucha contra el Cáncer de mama,https://www.pinterest.com.mx/pin/170644273352179619/,30 nov. 2014 —
Mujeres jóvenes en riesgo de padecer cáncer de mama - Al ...,http://www.comoves.unam.mx/aldia/leer/9/mujeres-jovenes-en-riesgo-de-padecer-cancer-de-mama,13 may. 2014 —
Cáncer de mama| causa de discriminación laboral - Expansión,https://expansion.mx/mi-carrera/2014/10/28/cancer-de-mama-causa-de-discriminacion-laboral,29 oct. 2014 —
Respuesta a la quimioterapia neoadyuvante - Academia ...,https://www.anmm.org.mx/GMM/2014/s2/GMM_150_2014_S2_161-170.pdf,por ER Limón · 2014 · Mencionado por 9 —
Los lunares podrían ayudar a predecir el riesgo de cáncer de ...,https://expansion.mx/salud/2014/06/11/los-lunares-podrian-ayudar-a-predecir-el-riesgo-de-cancer-de-mama,11 jun. 2014 —
Una de cada 8 mujeres padecerá cáncer de mama - Expansión,https://expansion.mx/lifestyle/2014/09/23/una-de-cada-8-mujeres-padecera-cancer-de-mama,23 sep. 2014 —
Etiquetas IMSS: Cáncer,http://www.imss.gob.mx/tags/c%C3%A1ncer,3 jun. 2014 —
Cáncer de mama en mujeres jóvenes| un problema de salud ...,https://www.hsj.com.mx/noticias-hsj/cancer-de-mama-en-mujeres-jovenes|-un-problema-de-salud-en-mexico.aspx,17 oct. 2014 —
Cáncer de mama| mejoraría con una vida saludable ...,https://www.clikisalud.net/vida-saludable-incrementa-supervivencia-de-cancer-de-mama/,16 oct. 2014 —
INSTITUTO MEXICANO DEL SEGURO SOCIAL TESIS ...,https://www.uv.mx/blogs/favem2014/files/2014/06/TESIS_Carpio.pdf,14 jun. 2014 —
Estomatotoxicidad bucal inducida por quimioterapia - SciELO,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2014000200003,por BL Martínez Goyri · 2014 · Mencionado por 18 —
en Mujeres con Cáncer de Mama - Universidad Autónoma de ...,http://eprints.uanl.mx/3153/1/1080256551.pdf,por YX Pérez Páramo · 2012 —
Realizan campaña contra cáncer de mama en Reclusorio ...,https://www.udg.mx/es/noticia/realizan-campana-contra-cancer-de-mama-en-reclusorio-femenil,17 oct. 2014 —
Protección Cáncer Mujer | MetLife+,https://www.metlifemas.com.mx/productos/mujer/index.html,5 feb. 2014 —
cáncer de mama - HAP,https://arandadelaparra.com.mx/CancerMama/,8 ago. 2014 —
Lesiones Mamarias No Palpables y su Diagnóstico ...,http://innsz.mx:8080/resumenesAMP/Trabajo%20de%20investigaci%C3%B3n%20No.%207.pdf,15 ago. 2014 —
Incidencia de cáncer en una Unidad de Atención Oncológica ...,https://www.anmm.org.mx/GMM/2014/n4/GMM_150_2014_4_297-303.pdf,por Á Gómez-Villanueva · 2014 · Mencionado por 9 —
Invita presidenta del DIF Jalisco a trabajar en la prevención ...,https://www.jalisco.gob.mx/es/prensa/noticias/17492,30 oct. 2014 —
Subastan pinturas para luchar contra el cáncer de mama,https://expansion.mx/lifestyle/2014/10/02/subasta-de-arte-por-el-cancer-de-mama,2 oct. 2014 —
Redalyc.FACTORES PRONÓSTICOS Y PREDICTIVOS EN EL ...,https://www.redalyc.org/pdf/3756/375633970003.pdf,3 sep. 2014 —
Redalyc.Utilización correcta de las técnicas de detección de ...,https://www.redalyc.org/pdf/106/10632373016.pdf,por L López-Carrillo · 2014 · Mencionado por 26 —
380 ideas de Cáncer de Mama - Pinterest,https://www.pinterest.com.mx/minervamarin/cancer-de-mama/,24 nov. 2014 —
Noticias de Fundación de Cáncer de Mama (Fucam) en Milenio,https://www.milenio.com/temas/fundacion-de-cancer-de-mama-fucam,17 jul. 2014 —
La comunidad FCFM en la lucha contra el cáncer de mama ...,http://www.fcfm.uanl.mx/es/noticia/1919,20 oct. 2014 —
Autorregulación| percepción de riesgo y autoexploración de ...,https://www.redalyc.org/articulo.oa?id=147131896006,por A Saldívar-Garduño · 2013 · Mencionado por 1 —
Redalyc.Segmentación automática de imágenes térmicas de ...,https://www.redalyc.org/pdf/4115/411534000002.pdf,por SR Guerrero · 2014 —
Redalyc.ANGIOSARCOMA DE MAMA. REPORTE DE UN CASO,https://www.redalyc.org/pdf/3756/375633970008.pdf,por JP COLMENARES · 2014 · Mencionado por 1 —
Cáncer de mama tercera causa de mortalidad en Jalisco ...,https://www.cucs.udg.mx/noticias/archivo-de-noticias/c-ncer-de-mama-tercera-causa-de-mortalidad-en-jalisco?page=9,5 oct. 2014 —
Piden a Roche reducir el costo de nuevo fármaco contra ...,https://www.elfinanciero.com.mx/empresas/piden-a-roche-reducir-el-costo-de-nuevo-farmaco-contra-cancer-de-mama,22 oct. 2014 —
Cacahuates contra el cáncer de mama,http://institutoculturaldeleon.org.mx/icl/story/1203/Cacahuates-contra-el-c-ncer-de-mama,10 ene. 2014 —
50 años del Registro Poblacional de Cáncer de Cali| Colombia,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342014000500003,por N Muñoz · 2014 · Mencionado por 12 —
Clínica de la Mujer - OCA Hospital,http://www.ocahospital.mx/clinicadelamujer.html,24 may. 2014 —
Cancer de - Cámara de Diputados,http://www.diputados.gob.mx/documentos/octubre/CancerMama_2.pdf,19 oct. 2014 —
Unidas en la lucha contra el cáncer de mama | Cancer de ...,https://www.pinterest.com.mx/pin/349240146083214409/,2 nov. 2014 —
México y Costa Rica| países con un eficiente control de ...,https://www.clikisalud.net/mexico-y-costa-rica-paises-con-un-eficiente-control-de-cancer-de-mama/,9 oct. 2014 —
Campañas de Prevención y Detección Temprana,https://www.senado.gob.mx/comisiones/igualdad_genero/reu/docs/presentacion2_250614.pdf,15 jun. 2014 —
ONG lanzan campaña para cambiar percepción negativa del ...,https://www.boehringer-ingelheim.mx/nota-prensa/ong-lanzan-campana-para-cambiar-percepcion-negativa-del-cancer,27 nov. 2014 —
“ESTADÍSTICAS A PROPÓSITO DE… DÍA MUNDIAL ... - INEGI,https://www.inegi.org.mx/contenidos/saladeprensa/aproposito/2014/cancer31.pdf,31 ene. 2014 —
Redalyc.CUIDADO DE ENFERMERÍA EN PACIENTE ...,https://www.redalyc.org/pdf/3595/359533181018.pdf,por RM Ortega-López · 2014 · Mencionado por 7 —
Redalyc.CARCINOMA ADENOIDEO QUÍSTICO DE MAMA. A ...,https://www.redalyc.org/pdf/3756/375633969008.pdf,2 jun. 2014 —
Chevrolet y Fundación Cimab continúan luchando contra el ...,https://noticias.autocosmos.com.mx/2014/10/08/chevrolet-y-fundacion-cimab-continuan-luchando-contra-el-cancer-de-mama,8 oct. 2014 —
Más recursos para prevenir y atender cáncer de mama ...,http://comunicacion.senado.gob.mx/index.php/informacion/boletines/15820-mas-recursos-para-prevenir-y-atender-cancer-de-mama-cervico-uterino-y-de-ovario-senadora-flores-escalera.html,5 oct. 2014 —
Cáncer de mama en mujeres de comunidades rurales en ...,https://www.uv.mx/noticias/2014/10/22/cancer-de-mama-en-mujeres-de-comunidades-rurales-en-veracruz-savina-mi-historia/,22 oct. 2014 —
Suicidio HSVtk entrega de genes de nanopartículas de ...,http://repositorio.pediatria.gob.mx:8180/handle/20.500.12103/2843,por RA Castillo Rodríguez · 2019 —
4872 - Cáncer| tercera causa de muerte en México; más de ...,http://www5.diputados.gob.mx/index.php/esl/Comunicacion/Boletines/2014/Diciembre/24/4872-Cancer-tercera-causa-de-muerte-en-Mexico-mas-de-128-mil-casos-cada-ano,24 dic. 2014 —
Hechos| teorías e hipótesis en la epidemiología del cáncer ...,https://www.saludpublica.mx/index.php/spm/article/view/1217,por JR Blancarte · 1977 · Mencionado por 1 —
Hechos| teorías e hipótesis en la epidemiología del cáncer ...,https://saludpublica.mx/index.php/spm/article/view/1217,por JR Blancarte · 1977 · Mencionado por 1 —
Día internacional del cancer de mama - Autoexploración ...,https://www.organicosenlinea.com/blogs/organicos/dia-internacional-del-cancer-de-mama-autoexploracion,11 oct. 2014 —
El cáncer de mama entre las juarenses | Abreu | Cuadernos ...,http://erevistas.uacj.mx/ojs/index.php/cuadfront/article/view/1475,por Y Abreu · 2016 —
Estudio mexicano revela que el yodo combate al cáncer ...,https://www.clikisalud.net/estudio-mexicano-revela-que-yodo-combate-al-cancer/,8 feb. 2014 —
Tendencias en la mortalidad por cáncer en México de 1980 a ...,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342014000500015,por LE Torres-Sánchez · 2014 · Mencionado por 53 —
LAS CÉLULAS MADRE DEL CÁNCER COMO CENTRO DE ...,https://www.redalyc.org/pdf/3756/375633970005.pdf,por LFT FARFÁN · 2014 —
Redalyc.DIETA| ESTADO NUTRICIONAL Y RIESGO DE ...,https://www.redalyc.org/pdf/3679/367942242007.pdf,por E Mora · 2014 · Mencionado por 8 —
Redalyc.Observatorio Nacional de Cáncer Colombia,https://www.redalyc.org/pdf/120/12039090013.pdf,por JA Huertas · 2015 · Mencionado por 71 —
Redalyc.Determinantes del tratamiento oportuno en mujeres ...,https://www.redalyc.org/pdf/120/12046949004.pdf,por G Sánchez · 2016 · Mencionado por 10 —
Redalyc.CARACTERÍSTICAS MAMOGRÁFICAS DE LOS ...,https://www.redalyc.org/pdf/3756/375633971004.pdf,por JE RODRÍGUEZ · 2014 · Mencionado por 1 —
Redalyc.BIOPSIA DE MAMA GUIADA POR ESTEREOTAXIA ...,https://www.redalyc.org/pdf/3756/375633970004.pdf,por ME MÁRQUEZ · 2014 · Mencionado por 2 —
DIF Jalisco| instituciones e iniciativa privada| unidos contra el ...,https://www.jalisco.gob.mx/es/prensa/noticias/16811,6 oct. 2014 —
Recomienda SSJ a mujeres de 40 a 69 años realizarse una ...,https://www.jalisco.gob.mx/es/prensa/noticias/17174,20 oct. 2014 —
Campaña para detectar cáncer de mama en el HUP ...,https://www.poblanerias.com/2014/10/hospital-universitario-de-puebla-realiza-campana-para-detectar-cancer-de-mama/,13 oct. 2014 —
Redalyc.CARACTERÍSTICAS MAMOGRÁFICAS DE LOS ...,http://www.redalyc.org/pdf/3756/375633971004.pdf,por JE RODRÍGUEZ · 2014 · Mencionado por 1 —
La detección oportuna del cáncer de mama y su tratamiento ...,https://espaciosaludable.com/la-deteccion-oportuna-del-cancer-de-mama-y-su-tratamiento/,12 sep. 2014 —
REUNIÓN DE LA RED MEXICANA DE MUNICIPIOS POR LA ...,http://www.promocion.salud.gob.mx/red/descargables/memorias/Disco_XXI_Jalisco/descargas/9_octubre/SALON%20TLAQUEPAQUE/5%20TEZIUTLAN%20PRESENTACI%C3%93N.pdf,15 oct. 2014 —
Patologia Mamaria - COMEGO,http://www.comego.org.mx/eCOMEGO/Patologiamamaria.html,25 mar. 2014 —
Cosas que debes saber sobre el cáncer de seno antes de los ...,https://www.chilango.com/general/cosas-que-debes-saber-sobre-el-cancer-de-seno-antes-de-los-30/,17 oct. 2014 —
Promoción de la Salud - Octubre: Mes de la Prevención del ...,https://www.pinterest.com.mx/pin/131378514109848425/,21 nov. 2014 —
Redalyc.MAMOGRAFÍA ESPECTRAL CON REALCE DE ...,https://www.redalyc.org/pdf/3756/375633971003.pdf,por YM RODRÍGUEZ · 2014 —
Redalyc.EVALUAR LOS PERFILES DE EXPRESIÓN ...,https://www.redalyc.org/pdf/3756/375633968002.pdf,por CG CANELÓN · 2014 —
Redalyc.Vivir con cáncer: una experiencia de cambios ...,https://www.redalyc.org/pdf/741/74130041003.pdf,por P Jaman-Mewes · 2014 · Mencionado por 34 —
Indicadores del proceso de tamizaje de cáncer de mama en ...,https://saludpublica.mx/index.php/spm/article/view/7378?articlesBySameAuthorPage=4,13 sep. 2014 —
Español (pdf) - Cirujano General,http://www.scielo.org.mx/pdf/cg/v36n3/1405-0099-cg-36-03-150.pdf,por M González Reyes · 2014 —
“CARACTERÍSTICAS CLÍNICAS Y EPIDEMIOLÓGICAS DE ...,https://www.uv.mx/blogs/favem2014/files/2014/07/Tesis-Anabel.pdf,por DRAAS TOBÓN · 2014 —
2-mortalidad de cancer de mama y cervicuterino 2012,http://cnegsr.salud.gob.mx/contenidos/descargas/Focalizada/2-MortalidadCancerMama_CervicoUter2012.pdf,9 ene. 2014 —
Tener cáncer de mama no es condena de muerte | NTR ...,http://ntrzacatecas.com/2014/10/19/tener-cancer-de-mama-no-es-condena-de-muerte/,19 oct. 2014 —
Redalyc.ADENOCARCINOMA LOBULILLAR DE MAMA ...,https://www.redalyc.org/pdf/3756/375633969006.pdf,2 jun. 2014 —
Indicadores del proceso de tamizaje de cáncer de mama en ...,https://www.saludpublica.mx/index.php/spm/article/view/7378?articlesBySimilarityPage=13,13 sep. 2014 —
Indicadores del proceso de tamizaje de cáncer de mama en ...,https://www.saludpublica.mx/index.php/spm/article/view/7378,por S Uscanga-Sánchez · 2014 · Mencionado por 7 —
Desarrolla Cinvestav Caballo de Troya contra ... - La Jornada,https://www.jornada.com.mx/2014/02/28/ciencias/a02n1cie,28 feb. 2014 —
Le diagnostican en IMSS fibrosis quística... muere de cáncer ...,https://www.proceso.com.mx/nacional/2014/9/8/le-diagnostican-en-imss-fibrosis-quistica-muere-de-cancer-de-mama-136992.html,8 sep. 2014 —
PUBLICIDAD Y SALUD: REFLEXIONES EN TORNO A LA ...,http://ri.uaemex.mx/handle/20.500.11799/13688,por EL Zepeda Iniesta —
“ESTADÍSTICAS A PROPÓSITO DE… DÍA MUNDIAL ... - INEGI,https://www.inegi.org.mx/contenidos/saladeprensa/aproposito/2014/cancer11.pdf,31 ene. 2014 —
Recomienda SSJ a mujeres de 40 a 69 años realizarse una ...,https://ssj.jalisco.gob.mx/prensa/noticia/5982,19 oct. 2014 —
Recomienda SSJ a mujeres de 40 a 69 años realizarse una ...,https://jalisco.gob.mx/en/prensa/noticias/17174,20 oct. 2014 —
Por una Vida Digna contra el Cáncer AC | Redes OSC Coahuila,http://www.oscscoahuila.mx/por-una-vida-digna-contra-el-cancer-ac,15 nov. 2014 —
Ofrece IMSS tratamiento de mínima invasión para combatir ...,http://www.imss.gob.mx/prensa/archivo/201302/013,28 feb. 2014 —
De origen genético 10% de casos de cáncer de mama ...,https://www.udg.mx/en/node/37192,15 oct. 2014 —
Redalyc.SARCOMA DE MAMA A PROPÓSITO DE UN CASO,https://www.redalyc.org/pdf/3756/375633971009.pdf,por G GARCÍA · 2014 —
Top 5 de alimentos contra el cáncer de mama - Salud180,https://www.salud180.com/nutricion-y-ejercicio/top-5-de-alimentos-contra-el-cancer-de-mama,2 oct. 2014 —
Alimentación balanceada y control de peso| clave contra ...,https://www.clikisalud.net/alimentacion-balanceada-clave-contra-cancer-de-mama/,20 oct. 2014 —
Diagnóstico situacional de la atención oncológica en el ...,http://revistamedica.imss.gob.mx/editorial/index.php/revista_medica/article/viewFile/2438/2861,por SP de Santillana-Hernández · 2017 —
Cáncer| segunda causa de muerte | Querétaro,http://www.eluniversalqueretaro.mx/portada/04-02-2014/cancer-segunda-causa-de-muerte,4 feb. 2014 —
A mi hija adolescente se le siente una bolita en uno de sus ...,http://www.antala.mx/escuela/15.html,por JDP Hernández —
Darán pláticas contra cáncer de mama en la GAM - Milenio,https://www.milenio.com/estados/daran-platicas-contra-cancer-de-mama-en-la-gam,15 oct. 2014 —
Estilo de vida de mujeres indígenas las protege de cáncer de ...,https://www.ororadio.com.mx/2014/10/estilo-de-vida-de-mujeres-indigenas-las-protege-de-cancer-de-mama/,22 oct. 2014 —
Etiquetas IMSS: Tipos de Cáncer,http://www.imss.gob.mx/tags/cancer,25 ago. 2014 —
Vista de 50 años del Registro Poblacional de Cáncer de Cali ...,https://www.saludpublica.mx/index.php/spm/article/view/7366/10573,por N Muñoz · 2014 · Mencionado por 12 —
Un medicamento ofrece esperanza para la fertilidad en ...,https://expansion.mx/salud/2014/06/02/un-medicamento-ofrece-esperanza-para-la-fertilidad-en-pacientes-con-cancer,2 jun. 2014 —
El uso del DIU podría generar un mayor riesgo de cáncer de ...,https://expansion.mx/salud/2014/07/09/el-uso-del-diu-podria-generar-un-mayor-riesgo-de-cancer-de-mama,9 jul. 2014 —
Relación médico-paciente con cáncer - SciELO,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-53372014000100007,por MP Meza-Rodríguez · 2014 · Mencionado por 8 —
Tipos de cáncer más comunes - ClikiSalud.net | Fundación ...,https://www.clikisalud.net/temas-cancer/tipos-de-cancer-mas-comunes/,21 mar. 2014 —
Interacciones génicas implicadas en la aparición anticipada ...,https://www.redalyc.org/jatsRepo/2611/261161617004/html/index.html,21 mar. 2014 —
Potencial nueva forma de tratar el cáncer de mama HER2 ...,https://plenilunia.com/noticias-2/potencial-nueva-forma-de-tratar-el-cancer-de-mama-her2-positivo/28405/,24 may. 2014 —
Grupo Reto Coahuila A.C. | Redes OSC Coahuila,http://www.oscscoahuila.mx/grupo-reto-coahuila-ac,16 nov. 2014 —
